TransactionID,CustomerID,ProductCategory,Quantity,OrderWeight_kg,TransactionAmount_EUR,IsStandardOrder,IsUrgent,BaseShippingCost_EUR,WeightSurchargeCost_EUR,ColdChainPremium_EUR,UrgencyPremium_EUR,TotalShippingCost_EUR,ShippingCostPerUnit_EUR
TXN-2023-001207,CUST-048,DetergentsPaper,580,589.05,14504.93,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001208,CUST-048,Milk,600,526.56,15003.24,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001209,CUST-048,Milk,283,248.36,7078.93,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001210,CUST-048,Fresh,645,1705.73,16128.13,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001211,CUST-048,DetergentsPaper,351,356.48,8795.96,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001212,CUST-048,Grocery,273,1293.8,6827.6,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001213,CUST-048,Fresh,584,1544.41,14620.75,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001214,CUST-048,Frozen,855,1332.3,21381.53,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001215,CUST-048,Fresh,209,552.71,5236.5,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001216,CUST-049,Grocery,149,706.14,3746.68,False,False,20.0,529.6,0.0,0.0,549.6,3.69
TXN-2023-001217,CUST-049,Grocery,28,132.7,704.26,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001218,CUST-049,Fresh,118,312.06,2974.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001219,CUST-049,Milk,104,91.27,2624.22,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001220,CUST-049,Grocery,71,336.48,1786.37,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001221,CUST-049,DetergentsPaper,23,23.36,586.19,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001222,CUST-049,Milk,183,160.6,4578.83,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001223,CUST-049,DetergentsPaper,50,50.78,1257.79,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001224,CUST-049,Grocery,67,317.53,1680.91,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001225,CUST-049,Delicatessen,24,14.72,617.85,False,False,20.0,11.04,18.0,0.0,49.04,2.04
TXN-2023-001226,CUST-049,Grocery,83,393.35,2095.45,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001227,CUST-049,Milk,103,90.39,2580.74,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001228,CUST-049,Fresh,104,275.03,2621.43,False,False,20.0,206.27,20.0,0.0,246.27,2.37
TXN-2023-001229,CUST-049,DetergentsPaper,86,87.34,2155.04,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001230,CUST-049,Milk,148,129.88,3701.58,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001231,CUST-049,Grocery,80,379.13,2008.67,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001232,CUST-050,DetergentsPaper,89,90.39,2246.23,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001233,CUST-050,Milk,183,160.6,4581.55,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001234,CUST-050,Grocery,151,715.62,3794.04,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001235,CUST-050,Grocery,148,701.4,3721.66,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001236,CUST-050,DetergentsPaper,261,265.07,6546.48,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001237,CUST-050,Grocery,90,426.53,2265.46,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001238,CUST-050,Grocery,283,1341.19,7089.18,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001239,CUST-050,Milk,66,57.92,1673.78,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001240,CUST-050,Grocery,149,706.14,3729.57,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001241,CUST-050,Grocery,146,691.92,3651.55,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001242,CUST-050,Grocery,286,1355.41,7168.68,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001243,CUST-050,DetergentsPaper,139,141.17,3497.76,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001244,CUST-050,Fresh,88,232.72,2215.07,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001245,CUST-050,Grocery,414,1962.02,10353.08,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001246,CUST-050,Grocery,149,706.14,3730.19,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001247,CUST-050,Milk,223,195.7,5579.71,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001248,CUST-051,Fresh,24,63.47,606.68,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001249,CUST-051,Grocery,25,118.48,648.08,False,False,20.0,88.86,0.0,0.0,108.86,4.35
TXN-2023-001250,CUST-051,Fresh,14,37.02,356.89,False,True,20.0,27.77,20.0,20.0,87.77,6.27
TXN-2023-001251,CUST-051,Delicatessen,10,6.14,266.53,False,False,20.0,4.6,18.0,0.0,42.6,4.26
TXN-2023-001252,CUST-051,Fresh,24,63.47,620.67,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001253,CUST-051,Fresh,23,60.82,578.97,False,False,20.0,45.62,20.0,0.0,85.62,3.72
TXN-2023-001254,CUST-051,Grocery,8,37.91,201.74,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001255,CUST-051,Fresh,8,21.16,205.12,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001256,CUST-051,Frozen,20,31.16,501.07,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001257,CUST-051,Delicatessen,17,10.43,433.8,False,False,20.0,7.82,18.0,0.0,45.82,2.7
TXN-2023-001258,CUST-051,Fresh,14,37.02,361.69,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001259,CUST-051,Frozen,18,28.05,464.91,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001260,CUST-051,Fresh,18,47.6,468.5,False,False,20.0,35.7,20.0,0.0,75.7,4.21
TXN-2023-001261,CUST-051,Grocery,43,203.78,1094.18,False,True,20.0,152.84,0.0,20.0,192.84,4.48
TXN-2023-001262,CUST-051,Fresh,9,23.8,225.71,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001263,CUST-051,Fresh,7,18.51,186.38,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001264,CUST-051,Frozen,6,9.35,167.14,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001265,CUST-051,Frozen,26,40.51,673.43,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001266,CUST-051,Frozen,4,6.23,115.63,False,False,20.0,4.67,0.0,0.0,24.67,6.17
TXN-2023-001267,CUST-051,Fresh,4,10.58,109.71,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001268,CUST-051,Fresh,32,84.63,820.14,False,False,20.0,63.47,20.0,0.0,103.47,3.23
TXN-2023-001269,CUST-051,Frozen,15,23.37,382.99,False,False,20.0,17.53,0.0,0.0,37.53,2.5
TXN-2023-001270,CUST-051,Fresh,20,52.89,510.06,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001271,CUST-051,Delicatessen,10,6.14,260.62,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001272,CUST-051,Grocery,10,47.39,265.13,False,False,20.0,35.54,0.0,0.0,55.54,5.55
TXN-2023-001273,CUST-051,Fresh,14,37.02,355.23,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001274,CUST-051,Frozen,18,28.05,472.98,False,False,20.0,21.04,0.0,0.0,41.04,2.28
TXN-2023-001275,CUST-051,Fresh,13,34.38,329.88,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001276,CUST-051,Fresh,8,21.16,218.42,False,False,20.0,15.87,20.0,0.0,55.87,6.98
TXN-2023-001277,CUST-051,Fresh,18,47.6,461.28,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001278,CUST-051,Fresh,13,34.38,334.45,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001279,CUST-051,Fresh,17,44.96,447.62,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001280,CUST-051,Fresh,14,37.02,352.76,False,False,20.0,27.77,20.0,0.0,67.77,4.84
TXN-2023-001281,CUST-051,Fresh,14,37.02,354.91,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001282,CUST-051,Grocery,10,47.39,270.76,False,False,20.0,35.54,0.0,0.0,55.54,5.55
TXN-2023-001283,CUST-051,Delicatessen,38,23.31,962.04,False,False,20.0,17.48,18.0,0.0,55.48,1.46
TXN-2023-001284,CUST-051,Fresh,35,92.56,888.9,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001285,CUST-052,Fresh,10,26.45,253.55,False,False,20.0,19.83,20.0,0.0,59.83,5.98
TXN-2023-001286,CUST-052,Milk,16,14.04,405.98,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001287,CUST-052,Grocery,32,151.65,806.59,False,False,20.0,113.74,0.0,0.0,133.74,4.18
TXN-2023-001288,CUST-052,Grocery,10,47.39,250.86,False,False,20.0,35.54,0.0,0.0,55.54,5.55
TXN-2023-001289,CUST-052,Milk,11,9.65,275.89,False,False,20.0,7.24,15.0,0.0,42.24,3.84
TXN-2023-001290,CUST-052,Grocery,9,42.65,226.46,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001291,CUST-052,Fresh,6,15.87,169.25,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001292,CUST-052,Fresh,9,23.8,240.07,False,False,20.0,17.85,20.0,0.0,57.85,6.43
TXN-2023-001293,CUST-052,Milk,13,11.41,332.28,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001294,CUST-052,Grocery,19,90.04,484.23,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001295,CUST-052,Grocery,11,52.13,299.99,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001296,CUST-052,Fresh,9,23.8,226.08,False,False,20.0,17.85,20.0,0.0,57.85,6.43
TXN-2023-001297,CUST-052,Grocery,11,52.13,275.55,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001298,CUST-052,Milk,12,10.53,316.3,False,True,20.0,7.9,15.0,20.0,62.9,5.24
TXN-2023-001299,CUST-052,Milk,10,8.78,257.48,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001300,CUST-052,Fresh,8,21.16,208.22,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001301,CUST-052,Grocery,12,56.87,323.7,False,False,20.0,42.65,0.0,0.0,62.65,5.22
TXN-2023-001302,CUST-052,Grocery,17,80.57,448.3,False,False,20.0,60.42,0.0,0.0,80.42,4.73
TXN-2023-001303,CUST-052,Grocery,8,37.91,200.57,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001304,CUST-052,Grocery,10,47.39,250.75,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001305,CUST-052,Milk,18,15.8,451.32,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001306,CUST-052,DetergentsPaper,18,18.28,467.27,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001307,CUST-052,Milk,28,24.57,707.97,False,False,20.0,18.43,15.0,0.0,53.43,1.91
TXN-2023-001308,CUST-052,Fresh,24,63.47,623.39,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001309,CUST-052,Grocery,8,37.91,224.09,False,False,20.0,28.44,0.0,0.0,48.44,6.05
TXN-2023-001310,CUST-052,Milk,14,12.29,374.49,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001311,CUST-052,Grocery,11,52.13,282.48,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001312,CUST-052,Grocery,7,33.17,180.5,False,False,20.0,24.88,0.0,0.0,44.88,6.41
TXN-2023-001313,CUST-052,Grocery,15,71.09,394.4,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001314,CUST-052,Fresh,14,37.02,372.87,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001315,CUST-052,DetergentsPaper,38,38.59,973.02,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001316,CUST-052,Grocery,3,14.22,81.08,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001317,CUST-052,Grocery,9,42.65,243.52,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001318,CUST-052,Grocery,14,66.35,371.39,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001319,CUST-052,Milk,13,11.41,336.47,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001320,CUST-052,Milk,13,11.41,337.84,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001321,CUST-052,Grocery,10,47.39,268.38,False,False,20.0,35.54,0.0,0.0,55.54,5.55
TXN-2023-001322,CUST-052,Milk,14,12.29,371.48,False,False,20.0,9.21,15.0,0.0,44.21,3.16
TXN-2023-001323,CUST-052,DetergentsPaper,10,10.16,258.49,False,False,20.0,7.62,0.0,0.0,27.62,2.76
TXN-2023-001324,CUST-052,Fresh,20,52.89,519.42,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001325,CUST-052,Grocery,11,52.13,288.51,False,False,20.0,39.1,0.0,0.0,59.1,5.37
TXN-2023-001326,CUST-052,Milk,7,6.14,199.23,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001327,CUST-052,Milk,16,14.04,407.04,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001328,CUST-052,Milk,7,6.14,193.89,False,False,20.0,4.61,15.0,0.0,39.61,5.66
TXN-2023-001329,CUST-052,Grocery,28,132.7,707.07,False,False,20.0,99.52,0.0,0.0,119.52,4.27
TXN-2023-001330,CUST-052,DetergentsPaper,23,23.36,584.3,False,False,20.0,17.52,0.0,0.0,37.52,1.63
TXN-2023-001331,CUST-053,Grocery,137,649.27,3435.42,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001332,CUST-053,Fresh,63,166.61,1591.85,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001333,CUST-053,Fresh,99,261.81,2476.51,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001334,CUST-053,Fresh,197,520.98,4949.26,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001335,CUST-053,Fresh,150,396.68,3759.2,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001336,CUST-053,Fresh,260,687.58,6517.61,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001337,CUST-053,Milk,106,93.03,2669.88,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001338,CUST-053,Fresh,179,473.37,4480.26,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001339,CUST-053,Fresh,134,354.37,3370.32,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001340,CUST-053,Milk,68,59.68,1721.42,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001341,CUST-053,Fresh,53,140.16,1340.84,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001342,CUST-053,Grocery,75,355.44,1898.13,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001343,CUST-053,Milk,89,78.11,2230.38,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001344,CUST-053,Fresh,101,267.1,2537.91,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001345,CUST-053,Fresh,162,428.42,4059.61,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001346,CUST-053,Fresh,314,830.39,7871.38,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001347,CUST-054,Grocery,142,672.96,3554.28,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001348,CUST-054,Milk,51,44.76,1292.89,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001349,CUST-054,Grocery,52,246.44,1318.4,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001350,CUST-054,DetergentsPaper,88,89.37,2219.73,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001351,CUST-054,Grocery,77,364.92,1931.17,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001352,CUST-054,Milk,105,92.15,2638.48,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001353,CUST-054,Grocery,95,450.22,2385.39,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001354,CUST-054,Grocery,130,616.09,3259.75,False,False,20.0,462.07,0.0,0.0,482.07,3.71
TXN-2023-001355,CUST-054,Grocery,57,270.13,1425.21,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001356,CUST-054,Milk,116,101.8,2903.68,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001357,CUST-054,DetergentsPaper,112,113.75,2806.97,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001358,CUST-054,Grocery,133,630.31,3339.04,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001359,CUST-055,Fresh,23,60.82,594.67,False,False,20.0,45.62,20.0,0.0,85.62,3.72
TXN-2023-001360,CUST-055,Fresh,43,113.72,1078.73,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001361,CUST-055,Fresh,12,31.73,306.38,False,False,20.0,23.8,20.0,0.0,63.8,5.32
TXN-2023-001362,CUST-055,Fresh,55,145.45,1382.46,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001363,CUST-055,Fresh,52,137.52,1316.72,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001364,CUST-055,Fresh,16,42.31,421.06,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001365,CUST-055,Fresh,26,68.76,660.88,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001366,CUST-055,Fresh,31,81.98,786.35,False,False,20.0,61.49,20.0,0.0,101.49,3.27
TXN-2023-001367,CUST-055,Fresh,35,92.56,883.27,False,False,20.0,69.42,20.0,0.0,109.42,3.13
TXN-2023-001368,CUST-055,Fresh,30,79.34,766.97,False,False,20.0,59.5,20.0,0.0,99.5,3.32
TXN-2023-001369,CUST-055,Fresh,43,113.72,1086.07,False,False,20.0,85.29,20.0,0.0,125.29,2.91
TXN-2023-001370,CUST-055,Fresh,30,79.34,757.3,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001371,CUST-055,Fresh,35,92.56,899.09,False,False,20.0,69.42,20.0,0.0,109.42,3.13
TXN-2023-001372,CUST-055,Fresh,43,113.72,1077.4,False,False,20.0,85.29,20.0,0.0,125.29,2.91
TXN-2023-001373,CUST-055,Fresh,39,103.14,977.72,False,False,20.0,77.35,20.0,0.0,117.35,3.01
TXN-2023-001374,CUST-055,Fresh,24,63.47,621.24,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001375,CUST-055,Fresh,75,198.34,1899.19,False,False,20.0,148.76,20.0,0.0,188.76,2.52
TXN-2023-001376,CUST-055,Fresh,56,148.09,1411.25,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001377,CUST-055,Fresh,98,259.17,2461.53,False,False,20.0,194.37,20.0,0.0,234.37,2.39
TXN-2023-001378,CUST-055,Fresh,164,433.71,4114.14,False,False,20.0,325.28,20.0,0.0,365.28,2.23
TXN-2023-001379,CUST-055,Milk,52,45.64,1320.54,False,False,20.0,34.23,15.0,0.0,69.23,1.33
TXN-2023-001380,CUST-055,Fresh,21,55.54,536.01,False,False,20.0,41.65,20.0,0.0,81.65,3.89
TXN-2023-001381,CUST-055,Grocery,28,132.7,724.65,False,False,20.0,99.52,0.0,0.0,119.52,4.27
TXN-2023-001382,CUST-055,Fresh,42,111.07,1065.76,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001383,CUST-055,Fresh,32,84.63,810.03,False,False,20.0,63.47,20.0,0.0,103.47,3.23
TXN-2023-001384,CUST-055,Fresh,51,134.87,1291.74,False,False,20.0,101.15,20.0,0.0,141.15,2.77
TXN-2023-001385,CUST-055,Fresh,52,137.52,1314.84,False,False,20.0,103.14,20.0,0.0,143.14,2.75
TXN-2023-001386,CUST-055,Fresh,18,47.6,459.78,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001387,CUST-055,Fresh,37,97.85,947.26,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001388,CUST-055,Fresh,22,58.18,568.51,False,False,20.0,43.64,20.0,0.0,83.64,3.8
TXN-2023-001389,CUST-055,Milk,86,75.47,2156.43,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001390,CUST-056,Delicatessen,12,7.36,300.18,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001391,CUST-056,Fresh,13,34.38,328.86,False,False,20.0,25.78,20.0,0.0,65.78,5.06
TXN-2023-001392,CUST-056,Fresh,14,37.02,356.63,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001393,CUST-056,Grocery,17,80.57,425.3,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001394,CUST-056,Delicatessen,31,19.02,791.15,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001395,CUST-056,Fresh,21,55.54,545.89,False,False,20.0,41.65,20.0,0.0,81.65,3.89
TXN-2023-001396,CUST-056,Fresh,19,50.25,487.41,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001397,CUST-056,Milk,16,14.04,417.23,False,False,20.0,10.53,15.0,0.0,45.53,2.85
TXN-2023-001398,CUST-056,Grocery,26,123.22,659.17,False,False,20.0,92.41,0.0,0.0,112.41,4.32
TXN-2023-001399,CUST-056,Milk,16,14.04,410.37,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001400,CUST-056,Fresh,12,31.73,319.15,False,False,20.0,23.8,20.0,0.0,63.8,5.32
TXN-2023-001401,CUST-056,Fresh,31,81.98,787.28,False,False,20.0,61.49,20.0,0.0,101.49,3.27
TXN-2023-001402,CUST-056,Fresh,6,15.87,161.87,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001403,CUST-056,Milk,29,25.45,736.11,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001404,CUST-056,Grocery,20,94.78,508.57,False,False,20.0,71.09,0.0,0.0,91.09,4.55
TXN-2023-001405,CUST-056,Grocery,16,75.83,419.81,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001406,CUST-056,Fresh,13,34.38,347.12,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001407,CUST-056,Grocery,22,104.26,567.79,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001408,CUST-056,Milk,27,23.7,690.45,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001409,CUST-056,Fresh,23,60.82,576.96,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001410,CUST-056,Grocery,15,71.09,394.82,False,False,20.0,53.32,0.0,0.0,73.32,4.89
TXN-2023-001411,CUST-056,Delicatessen,17,10.43,438.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001412,CUST-056,Milk,15,13.16,377.65,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001413,CUST-056,Milk,17,14.92,444.55,False,False,20.0,11.19,15.0,0.0,46.19,2.72
TXN-2023-001414,CUST-056,Delicatessen,14,8.59,363.39,False,False,20.0,6.44,18.0,0.0,44.44,3.17
TXN-2023-001415,CUST-056,Grocery,12,56.87,321.61,False,False,20.0,42.65,0.0,0.0,62.65,5.22
TXN-2023-001416,CUST-056,Milk,20,17.55,513.33,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001417,CUST-056,DetergentsPaper,38,38.59,950.29,False,False,20.0,28.94,0.0,0.0,48.94,1.29
TXN-2023-001418,CUST-056,Milk,10,8.78,260.92,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001419,CUST-056,Fresh,19,50.25,485.72,False,False,20.0,37.68,20.0,0.0,77.68,4.09
TXN-2023-001420,CUST-056,Grocery,37,175.35,945.53,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001421,CUST-056,DetergentsPaper,21,21.33,532.04,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001422,CUST-056,Frozen,6,9.35,167.61,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001423,CUST-056,DetergentsPaper,24,24.37,609.64,False,False,20.0,18.28,0.0,0.0,38.28,1.6
TXN-2023-001424,CUST-056,Fresh,18,47.6,451.2,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001425,CUST-056,Frozen,22,34.28,568.31,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001426,CUST-056,Fresh,20,52.89,501.09,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001427,CUST-057,Milk,123,107.94,3099.19,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001428,CUST-057,DetergentsPaper,317,321.95,7943.91,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001429,CUST-057,Milk,152,133.4,3815.28,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001430,CUST-057,Grocery,188,890.97,4720.22,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001431,CUST-057,Frozen,478,744.84,11970.34,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001432,CUST-057,Milk,571,501.11,14298.8,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001433,CUST-057,Milk,180,157.97,4521.18,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001434,CUST-057,DetergentsPaper,301,305.7,7531.57,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001435,CUST-057,DetergentsPaper,268,272.18,6715.4,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001436,CUST-057,Grocery,232,1099.49,5820.07,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-001437,CUST-057,DetergentsPaper,233,236.63,5825.34,False,False,20.0,177.48,0.0,0.0,197.48,0.85
TXN-2023-001438,CUST-057,Grocery,251,1189.53,6290.7,True,False,0.0,0.0,0.0,0.0,0.0,0.0
